number_of_snps	CellType
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
3	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
2	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
2	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
2	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
1	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
0	megakaryocyte-erythroid_progenitor-Corces2016
