number_of_snps	CellType
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
1	IMR90-Roadmap
2	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
3	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
3	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
3	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
2	IMR90-Roadmap
5	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
1	IMR90-Roadmap
2	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
3	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
2	IMR90-Roadmap
2	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
2	IMR90-Roadmap
2	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
2	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
3	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
2	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
3	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
4	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
3	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
5	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
3	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
3	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
3	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
2	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
2	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
2	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
0	IMR90-Roadmap
1	IMR90-Roadmap
1	IMR90-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
3	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
4	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
2	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
4	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
3	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
3	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
3	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
3	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
3	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
4	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
3	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
2	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
3	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
3	K562-Roadmap
3	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
5	K562-Roadmap
0	K562-Roadmap
3	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
4	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
3	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
3	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
3	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
3	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
4	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
3	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
4	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
2	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
3	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
4	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
3	K562-Roadmap
4	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
3	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
3	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
3	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
3	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
3	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
2	K562-Roadmap
3	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
3	K562-Roadmap
2	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
2	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
0	K562-Roadmap
0	K562-Roadmap
1	K562-Roadmap
